left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7
-0.685483,-0.038922,0.23909,-0.680741,0.36836,-0.645889,-0.731458
-0.689064,-0.041099,0.241148,-0.678957,0.36816,-0.648864,-0.733539
-0.690461,-0.041972,0.241944,-0.678274,0.368061,-0.650039,-0.734313
-0.693848,-0.044144,0.243759,-0.676815,0.367922,-0.652821,-0.73615
-0.695249,-0.045014,0.244485,-0.676213,0.367859,-0.653882,-0.736865
-0.698782,-0.0472,0.246242,-0.67466,0.367596,-0.656594,-0.738482
-0.700157,-0.048082,0.246868,-0.67412,0.367426,-0.657711,-0.738972
-0.704064,-0.050441,0.248565,-0.672227,0.366545,-0.660857,-0.739841
-0.706511,-0.051862,0.249584,-0.670992,0.365872,-0.662815,-0.740223
-0.710194,-0.053587,0.251261,-0.668888,0.364768,-0.665332,-0.740978
-0.712911,-0.054637,0.252594,-0.667347,0.363996,-0.667056,-0.741882
-0.717762,-0.056121,0.255033,-0.664428,0.362564,-0.669789,-0.743674
-0.719761,-0.056696,0.256078,-0.663195,0.361969,-0.670805,-0.744338
-0.724882,-0.058295,0.258608,-0.660096,0.360503,-0.67304,-0.74523
-0.726957,-0.058972,0.259596,-0.658873,0.359951,-0.673799,-0.745362
-0.73244,-0.060615,0.262272,-0.655418,0.358339,-0.675676,-0.745465
-0.734882,-0.061221,0.263537,-0.653683,0.357454,-0.676528,-0.745499
-0.742017,-0.062592,0.267499,-0.64792,0.354275,-0.679068,-0.745593
-0.746617,-0.063337,0.270135,-0.644008,0.352066,-0.68069,-0.745593
-0.752314,-0.064261,0.273379,-0.639335,0.349456,-0.682653,-0.745485
-0.756043,-0.064874,0.275434,-0.636542,0.347922,-0.683834,-0.745209
-0.761687,-0.065779,0.278467,-0.632601,0.345808,-0.685507,-0.744534
-0.763756,-0.066187,0.27961,-0.631219,0.345091,-0.686182,-0.744372
-0.76852,-0.06743,0.282326,-0.628128,0.343672,-0.688042,-0.744598
-0.770112,-0.068002,0.283266,-0.627169,0.343352,-0.688832,-0.744888
-0.774109,-0.069542,0.285662,-0.62477,0.3426,-0.690931,-0.74593
-0.775793,-0.070187,0.286692,-0.6237,0.342242,-0.691877,-0.746441
-0.780409,-0.071939,0.289659,-0.620442,0.340983,-0.694716,-0.748164
-0.783331,-0.073041,0.291581,-0.618308,0.340156,-0.69656,-0.749374
-0.786798,-0.074492,0.293783,-0.616132,0.339487,-0.698704,-0.75078
-0.789011,-0.075536,0.295091,-0.615132,0.339443,-0.699965,-0.751631
-0.792039,-0.077303,0.296741,-0.614507,0.339932,-0.701639,-0.752718
-0.793147,-0.077993,0.297312,-0.614412,0.340241,-0.702219,-0.753081
-0.795648,-0.079675,0.298524,-0.614529,0.341222,-0.703443,-0.753693
-0.796486,-0.080333,0.298874,-0.61481,0.341764,-0.703791,-0.753789
-0.798733,-0.081963,0.299834,-0.615348,0.342986,-0.704728,-0.754041
-0.799743,-0.082599,0.300329,-0.615362,0.343327,-0.705268,-0.754296
-0.802253,-0.084165,0.301579,-0.615262,0.343921,-0.706991,-0.755134
-0.803867,-0.085082,0.302441,-0.615,0.344115,-0.708207,-0.755811
-0.806349,-0.086283,0.303867,-0.614253,0.344183,-0.709945,-0.757026
-0.808346,-0.087143,0.305094,-0.61351,0.344203,-0.711289,-0.758303
-0.81191,-0.088504,0.307395,-0.611939,0.34411,-0.713662,-0.760921
-0.813302,-0.089067,0.308296,-0.611324,0.344033,-0.714676,-0.761878
-0.817058,-0.090592,0.31074,-0.609333,0.34345,-0.717535,-0.763711
-0.818566,-0.091228,0.311722,-0.608485,0.343137,-0.718771,-0.764274
-0.822947,-0.092892,0.314626,-0.605609,0.341877,-0.722174,-0.765505
-0.824904,-0.093604,0.315942,-0.604188,0.3412,-0.723675,-0.765941
-0.831023,-0.095555,0.320183,-0.599106,0.338547,-0.72815,-0.766898
-0.835068,-0.096783,0.32301,-0.595586,0.336652,-0.731035,-0.767374
-0.839648,-0.09835,0.32613,-0.591862,0.334747,-0.734405,-0.76794
-0.842049,-0.099477,0.327688,-0.590329,0.334091,-0.736327,-0.768308
-0.845037,-0.101328,0.329406,-0.589032,0.333772,-0.738883,-0.768747
-0.846093,-0.102039,0.329994,-0.588654,0.333718,-0.739819,-0.768945
-0.848807,-0.103716,0.331581,-0.587489,0.33342,-0.742232,-0.769651
-0.849802,-0.104357,0.332159,-0.587096,0.333339,-0.743163,-0.769992
-0.852448,-0.105846,0.333737,-0.585831,0.332938,-0.745443,-0.770939
-0.853513,-0.106374,0.334386,-0.585239,0.332706,-0.746329,-0.771318
-0.856579,-0.107463,0.336401,-0.58313,0.331679,-0.748514,-0.772422
-0.858339,-0.108023,0.337562,-0.581833,0.331014,-0.749774,-0.77308
-0.860525,-0.108777,0.33903,-0.580107,0.330131,-0.751418,-0.773824
-0.861846,-0.109374,0.340002,-0.578983,0.329574,-0.752595,-0.774264
-0.863822,-0.110331,0.341574,-0.577066,0.328678,-0.754501,-0.774913
-0.864466,-0.110701,0.342122,-0.576425,0.32839,-0.75522,-0.775198
-0.86591,-0.111548,0.343429,-0.575002,0.327802,-0.757014,-0.776256
-0.866474,-0.111861,0.343981,-0.574413,0.327563,-0.757776,-0.776825
-0.867148,-0.112597,0.344791,-0.573766,0.327477,-0.75927,-0.778098
-0.86688,-0.112878,0.34466,-0.574148,0.327832,-0.759522,-0.778375
-0.864201,-0.113661,0.342581,-0.577593,0.330249,-0.75895,-0.778202
-0.861914,-0.11408,0.340777,-0.580433,0.332163,-0.758178,-0.777834
-0.859401,-0.114388,0.338932,-0.58339,0.334215,-0.757272,-0.777635
-0.858253,-0.114372,0.338314,-0.584493,0.335095,-0.756882,-0.777936
-0.856959,-0.114006,0.337966,-0.585312,0.335955,-0.756359,-0.77883
-0.856779,-0.113772,0.338087,-0.585235,0.336053,-0.756142,-0.779198
-0.856007,-0.112923,0.337909,-0.58562,0.336453,-0.755041,-0.779485
-0.855963,-0.112448,0.337993,-0.585486,0.336408,-0.754477,-0.7795
-0.856014,-0.111228,0.338283,-0.585075,0.336206,-0.753036,-0.779366
-0.855852,-0.110844,0.338213,-0.585193,0.3363,-0.752544,-0.779204
-0.855425,-0.110119,0.338041,-0.585764,0.336706,-0.751552,-0.778643
-0.855052,-0.109791,0.33782,-0.586342,0.33708,-0.751047,-0.778189
-0.85448,-0.109479,0.337432,-0.587198,0.337608,-0.750488,-0.777602
-0.853933,-0.109376,0.337017,-0.587954,0.338044,-0.750169,-0.777151
-0.852813,-0.109395,0.336121,-0.589483,0.338864,-0.749782,-0.776347
-0.852555,-0.109417,0.33591,-0.589859,0.339083,-0.749703,-0.776172
-0.852138,-0.109349,0.335511,-0.590568,0.339459,-0.749492,-0.776094
-0.852125,-0.109307,0.335455,-0.590682,0.339512,-0.749445,-0.776222
-0.852221,-0.109154,0.335425,-0.59079,0.339539,-0.749366,-0.776746
-0.852198,-0.109071,0.335402,-0.590884,0.339556,-0.749314,-0.776978
-0.852172,-0.108741,0.335378,-0.590981,0.339522,-0.749264,-0.77771
-0.852389,-0.108511,0.335562,-0.590742,0.339354,-0.749272,-0.77826
-0.852089,-0.108207,0.335387,-0.591084,0.339521,-0.749066,-0.778764
-0.85174,-0.107989,0.33516,-0.591496,0.339785,-0.74874,-0.778974
-0.85062,-0.107631,0.33441,-0.592776,0.340606,-0.747951,-0.779081
-0.850145,-0.107492,0.334103,-0.593321,0.340971,-0.747611,-0.779076
-0.848974,-0.107194,0.333368,-0.594725,0.341967,-0.746748,-0.77898
-0.848423,-0.107096,0.333045,-0.595418,0.342457,-0.746356,-0.778892
-0.847287,-0.106834,0.332353,-0.596791,0.343512,-0.745471,-0.778595
-0.8469,-0.106704,0.332123,-0.597199,0.343781,-0.745178,-0.778436
-0.84619,-0.106288,0.331711,-0.597676,0.343922,-0.744664,-0.777854
-0.845861,-0.106013,0.331521,-0.597773,0.343826,-0.744432,-0.777451
-0.845524,-0.105652,0.331358,-0.597827,0.343704,-0.744129,-0.77705
-0.845379,-0.105387,0.331334,-0.597793,0.343639,-0.743891,-0.776953
-0.845304,-0.104943,0.331437,-0.597583,0.343497,-0.743516,-0.776992
-0.84526,-0.104781,0.331477,-0.597544,0.343486,-0.743369,-0.776981
-0.845222,-0.104432,0.331661,-0.597491,0.343555,-0.743022,-0.776688
-0.844882,-0.104316,0.331506,-0.597902,0.343839,-0.742825,-0.776403
-0.844481,-0.104045,0.331442,-0.598433,0.344291,-0.742437,-0.775767
-0.844329,-0.103927,0.331387,-0.598618,0.344412,-0.742291,-0.775554
-0.843967,-0.10359,0.331118,-0.599033,0.344541,-0.741896,-0.775093
-0.84375,-0.103384,0.330916,-0.59927,0.344562,-0.741679,-0.774858
-0.8435,-0.103151,0.330735,-0.599498,0.344572,-0.741515,-0.774661
-0.843369,-0.103034,0.330734,-0.599563,0.344536,-0.741571,-0.774663
-0.843327,-0.102875,0.3309,-0.599392,0.3444,-0.741895,-0.774865
-0.843255,-0.102816,0.330941,-0.599386,0.344396,-0.741969,-0.774924
-0.842551,-0.102657,0.330636,-0.600039,0.344845,-0.741644,-0.774732
-0.842004,-0.102595,0.330311,-0.600645,0.345276,-0.741315,-0.774528
-0.84089,-0.102402,0.329675,-0.601753,0.346109,-0.740575,-0.774072
-0.840607,-0.102295,0.329571,-0.601892,0.346188,-0.740462,-0.773996
-0.840536,-0.101977,0.329846,-0.601155,0.345511,-0.740894,-0.774033
-0.840673,-0.101741,0.330168,-0.60036,0.344821,-0.74134,-0.774186
-0.840716,-0.101311,0.33051,-0.599415,0.344019,-0.741669,-0.774615
-0.840567,-0.100854,0.330655,-0.598866,0.343591,-0.741575,-0.775268
-0.840227,-0.099931,0.33087,-0.597962,0.342919,-0.741103,-0.776742
-0.839947,-0.099556,0.330829,-0.597801,0.34277,-0.740838,-0.777196
-0.839435,-0.098774,0.330767,-0.59745,0.342419,-0.740227,-0.777506
-0.839129,-0.09849,0.330623,-0.59753,0.34237,-0.739914,-0.777287
-0.838005,-0.097807,0.329934,-0.598254,0.342592,-0.739008,-0.776519
-0.837587,-0.097533,0.329685,-0.598573,0.342717,-0.738576,-0.776319
-0.836589,-0.096834,0.329056,-0.599448,0.343288,-0.737244,-0.776202
-0.835945,-0.096418,0.328619,-0.600114,0.343749,-0.736355,-0.776173
-0.835245,-0.095935,0.328135,-0.600815,0.344174,-0.735418,-0.775954
-0.83496,-0.095648,0.327928,-0.601021,0.344178,-0.735067,-0.775502
-0.834731,-0.095268,0.327734,-0.601079,0.343899,-0.734841,-0.774469
-0.834706,-0.095145,0.327725,-0.601034,0.343798,-0.73476,-0.774168
-0.833653,-0.094828,0.326942,-0.602255,0.344521,-0.733906,-0.773872
-0.833049,-0.09472,0.326503,-0.603006,0.345062,-0.733385,-0.773937
-0.831626,-0.094489,0.325502,-0.60477,0.346365,-0.732237,-0.774329
-0.831298,-0.094412,0.325302,-0.605139,0.34663,-0.732044,-0.774522
-0.831286,-0.094267,0.325507,-0.604928,0.346438,-0.732523,-0.775222
-0.831531,-0.094207,0.325839,-0.604451,0.34606,-0.733106,-0.775716
-0.831802,-0.094115,0.326187,-0.603921,0.345638,-0.733666,-0.776237
-0.831817,-0.094016,0.32623,-0.603816,0.34554,-0.7337,-0.776464
-0.831774,-0.093832,0.326179,-0.603773,0.345481,-0.733467,-0.77667
-0.831735,-0.093782,0.326157,-0.60375,0.34543,-0.733456,-0.776679
-0.832509,-0.093697,0.326825,-0.602628,0.344644,-0.733997,-0.776666
-0.83295,-0.093706,0.327218,-0.60199,0.344185,-0.734422,-0.776579
-0.834182,-0.093698,0.328336,-0.600185,0.342903,-0.735572,-0.776352
-0.834632,-0.093639,0.328761,-0.599493,0.342421,-0.735935,-0.776318
-0.835949,-0.093315,0.330029,-0.597424,0.341026,-0.736749,-0.776478
-0.836671,-0.093059,0.330753,-0.596235,0.340233,-0.737125,-0.776622
-0.837068,-0.092694,0.331269,-0.595383,0.339656,-0.737247,-0.776679
-0.836763,-0.092412,0.331169,-0.595547,0.339749,-0.736933,-0.776557
-0.835474,-0.091901,0.330382,-0.596835,0.34057,-0.735864,-0.776173
-0.834824,-0.091687,0.329966,-0.597504,0.340995,-0.735367,-0.775996
-0.832928,-0.091152,0.328783,-0.599421,0.342189,-0.734158,-0.775576
-0.831914,-0.090936,0.328165,-0.600467,0.34281,-0.73364,-0.775396
-0.829565,-0.090352,0.326683,-0.60283,0.344259,-0.732273,-0.774923
-0.828736,-0.090084,0.326122,-0.603615,0.344732,-0.731692,-0.77469
-0.826392,-0.089328,0.324436,-0.605809,0.34589,-0.729852,-0.773871
-0.825036,-0.088838,0.323425,-0.607025,0.346481,-0.7287,-0.773319
-0.823659,-0.088207,0.322452,-0.608126,0.346932,-0.727559,-0.772692
-0.823259,-0.08775,0.322288,-0.608207,0.346783,-0.727238,-0.772379
-0.823084,-0.087017,0.322417,-0.60771,0.346121,-0.727258,-0.771979
-0.822929,-0.086742,0.322419,-0.607621,0.345936,-0.727234,-0.771818
-0.822002,-0.086218,0.321918,-0.608119,0.346067,-0.726597,-0.771319
-0.821361,-0.086067,0.321486,-0.608683,0.346382,-0.726151,-0.771043
-0.819562,-0.085694,0.320308,-0.610208,0.347255,-0.72501,-0.770505
-0.818862,-0.085499,0.319912,-0.610666,0.347486,-0.72467,-0.770453
-0.817365,-0.084925,0.319256,-0.611205,0.347597,-0.724265,-0.770963
-0.81639,-0.084525,0.318858,-0.611443,0.347602,-0.724135,-0.771442
-0.814797,-0.083872,0.318286,-0.611902,0.347719,-0.723786,-0.771906
-0.813336,-0.083308,0.317804,-0.612426,0.347951,-0.723397,-0.772034
-0.810587,-0.082225,0.316963,-0.613362,0.34846,-0.722621,-0.772065
-0.809355,-0.081682,0.316591,-0.61378,0.348696,-0.722137,-0.771979
-0.805997,-0.079911,0.31555,-0.614861,0.349327,-0.720217,-0.771458
-0.804536,-0.07904,0.315095,-0.615344,0.349611,-0.719174,-0.771138
-0.800969,-0.076661,0.314143,-0.616064,0.350119,-0.71634,-0.770158
-0.799484,-0.075654,0.313805,-0.616237,0.350264,-0.715184,-0.769707
-0.795867,-0.07306,0.313263,-0.61605,0.350286,-0.712259,-0.7683
-0.793807,-0.0714,0.313131,-0.615547,0.350097,-0.710436,-0.767394
-0.790576,-0.068979,0.31276,-0.615216,0.350025,-0.70788,-0.766343
-0.787875,-0.066959,0.3124,-0.615149,0.350053,-0.705904,-0.765779
-0.783019,-0.063298,0.311753,-0.615131,0.350146,-0.702486,-0.76509
-0.780845,-0.06179,0.311379,-0.61529,0.350299,-0.701033,-0.764846
-0.774619,-0.058066,0.309985,-0.616376,0.351213,-0.697049,-0.764256
-0.771725,-0.05656,0.3092,-0.617163,0.351851,-0.695305,-0.764044
-0.764534,-0.052724,0.307279,-0.618903,0.353299,-0.690901,-0.763546
-0.761901,-0.051149,0.306637,-0.61928,0.353623,-0.689213,-0.76332
-0.756506,-0.047092,0.305733,-0.618723,0.35319,-0.685282,-0.762704
-0.753503,-0.04461,0.305304,-0.618048,0.352662,-0.682982,-0.762306
-0.748843,-0.041368,0.304369,-0.617971,0.352563,-0.679741,-0.761771
-0.744506,-0.038938,0.303175,-0.618925,0.353336,-0.677101,-0.761394
-0.73686,-0.035062,0.301178,-0.621111,0.355014,-0.672516,-0.760876
-0.733598,-0.033564,0.300199,-0.622233,0.355867,-0.670673,-0.7606
-0.725279,-0.030172,0.297404,-0.625305,0.358062,-0.666141,-0.75951
-0.721737,-0.028941,0.296073,-0.626798,0.359075,-0.664316,-0.758888
-0.712942,-0.025943,0.292681,-0.630551,0.361709,-0.659879,-0.757478
-0.709653,-0.024725,0.291491,-0.631863,0.362669,-0.658193,-0.757175
-0.702062,-0.021609,0.289119,-0.634579,0.364713,-0.654268,-0.757407
-0.697803,-0.019752,0.287872,-0.635977,0.365838,-0.652042,-0.757838
-0.691971,-0.01739,0.285975,-0.638231,0.367518,-0.649003,-0.758051
-0.687296,-0.015737,0.284203,-0.64048,0.369062,-0.646585,-0.757691
-0.679309,-0.013087,0.280861,-0.644725,0.371979,-0.642489,-0.75661
-0.676316,-0.01208,0.279661,-0.646265,0.37299,-0.640881,-0.756208
-0.669962,-0.009614,0.277331,-0.64886,0.374783,-0.637161,-0.755686
-0.667761,-0.008662,0.276585,-0.649546,0.375294,-0.635757,-0.75561
-0.662704,-0.006309,0.27489,-0.650831,0.376279,-0.632395,-0.755462
-0.660778,-0.005379,0.27426,-0.651277,0.37655,-0.631083,-0.755349
-0.655843,-0.003027,0.272433,-0.652647,0.377284,-0.627819,-0.754705
-0.653206,-0.001625,0.271474,-0.653157,0.377476,-0.625963,-0.7543
-0.649967,0.000297,0.270395,-0.653411,0.377431,-0.623723,-0.754037
-0.648369,0.001755,0.270131,-0.652538,0.37668,-0.622375,-0.754275
-0.646195,0.004284,0.269963,-0.650365,0.374954,-0.620496,-0.755056
-0.64542,0.005248,0.269987,-0.649409,0.374225,-0.619794,-0.755386
-0.642888,0.007467,0.269778,-0.647841,0.373095,-0.617954,-0.755908
-0.641991,0.008286,0.269783,-0.64715,0.372687,-0.617205,-0.756084
-0.639164,0.010266,0.269532,-0.646112,0.372108,-0.615385,-0.756369
-0.638101,0.011039,0.269474,-0.645642,0.371861,-0.614727,-0.756456
-0.635355,0.012852,0.269298,-0.644705,0.371391,-0.613201,-0.756484
-0.633822,0.013897,0.269285,-0.644055,0.371077,-0.612381,-0.756466
-0.631848,0.015398,0.269406,-0.643009,0.370535,-0.611385,-0.756578
-0.630612,0.016631,0.269743,-0.641846,0.369889,-0.610803,-0.756958
-0.628929,0.018809,0.27066,-0.639336,0.368489,-0.610071,-0.757881
-0.627941,0.019736,0.270834,-0.638659,0.368082,-0.609661,-0.758016
-0.625479,0.022075,0.271211,-0.636812,0.366926,-0.608334,-0.757424
-0.624474,0.02302,0.271332,-0.636033,0.366399,-0.607747,-0.756854
-0.621784,0.025516,0.27158,-0.634227,0.365265,-0.605861,-0.75518
-0.620494,0.026617,0.271601,-0.633764,0.365068,-0.604855,-0.75459
-0.617194,0.029602,0.271834,-0.632754,0.36516,-0.601525,-0.753637
-0.615286,0.031519,0.272095,-0.632066,0.365303,-0.599207,-0.753166
-0.612642,0.034146,0.272299,-0.631118,0.365305,-0.596141,-0.752144
-0.610508,0.036206,0.27228,-0.630481,0.365113,-0.593918,-0.750918
-0.606767,0.039824,0.272017,-0.629464,0.364648,-0.590162,-0.748353
-0.605711,0.041245,0.272186,-0.628478,0.364086,-0.588709,-0.747397
-0.602186,0.044984,0.272117,-0.626754,0.363112,-0.584762,-0.745172
-0.600971,0.046504,0.272209,-0.625739,0.362542,-0.583144,-0.744392
-0.598208,0.050299,0.272616,-0.622662,0.360718,-0.579252,-0.742544
-0.597163,0.051758,0.272844,-0.621275,0.359801,-0.577858,-0.741795
-0.595061,0.055435,0.273706,-0.616941,0.356818,-0.574957,-0.739979
-0.593974,0.057601,0.274338,-0.614009,0.354754,-0.573402,-0.738916
-0.592418,0.060389,0.275095,-0.610253,0.352209,-0.57113,-0.737528
-0.590984,0.062399,0.275476,-0.607811,0.350732,-0.568981,-0.73649
-0.588467,0.065635,0.275989,-0.603899,0.348581,-0.565073,-0.734811
-0.587451,0.066886,0.276196,-0.602334,0.347657,-0.563721,-0.734164
-0.585887,0.06986,0.277343,-0.597237,0.344133,-0.561813,-0.732765
-0.585502,0.071005,0.277964,-0.594884,0.342359,-0.561549,-0.732269
-0.584518,0.073712,0.279559,-0.589041,0.33786,-0.561296,-0.731068
-0.583882,0.07474,0.280062,-0.58702,0.33636,-0.561091,-0.730581
-0.581328,0.077064,0.280732,-0.583246,0.333717,-0.560256,-0.729202
-0.579537,0.078365,0.281005,-0.581314,0.332433,-0.559736,-0.728384
-0.577513,0.080169,0.281681,-0.578221,0.330393,-0.559157,-0.727533
-0.576499,0.08162,0.282626,-0.575184,0.328403,-0.558897,-0.727216
-0.57531,0.084125,0.284662,-0.569405,0.324637,-0.558646,-0.727048
-0.574876,0.085153,0.285475,-0.567046,0.323068,-0.558518,-0.726952
-0.57384,0.087739,0.287263,-0.561222,0.318999,-0.557948,-0.726371
-0.573444,0.088794,0.287917,-0.558888,0.317304,-0.557653,-0.726074
-0.572543,0.091421,0.28947,-0.55307,0.312986,-0.556774,-0.725041
-0.572204,0.092444,0.290059,-0.550797,0.311279,-0.556364,-0.724453
-0.571384,0.094862,0.291365,-0.54537,0.307138,-0.555123,-0.722248
-0.570929,0.096292,0.292094,-0.542181,0.304671,-0.554276,-0.720705
-0.570507,0.098306,0.293279,-0.537672,0.301157,-0.553167,-0.718999
-0.570261,0.1,0.294254,-0.534074,0.298433,-0.552444,-0.718217
-0.570207,0.102962,0.296257,-0.527613,0.293468,-0.551306,-0.717418
-0.570165,0.104161,0.297032,-0.525085,0.291513,-0.550761,-0.717021
-0.569825,0.10707,0.298533,-0.519344,0.28703,-0.548801,-0.715191
-0.56953,0.10823,0.29892,-0.517346,0.285437,-0.547767,-0.714171
-0.569003,0.111071,0.300096,-0.512094,0.281341,-0.545191,-0.711608
-0.569072,0.112166,0.300893,-0.509565,0.279458,-0.544373,-0.710796
-0.57007,0.114785,0.304031,-0.501861,0.274003,-0.543004,-0.709368
-0.571038,0.116316,0.306329,-0.496702,0.270401,-0.542421,-0.708744
-0.57253,0.118366,0.309344,-0.489774,0.265374,-0.541649,-0.708036
-0.573684,0.119972,0.311436,-0.484689,0.261468,-0.541045,-0.707679
-0.569072,0.112166,0.300893,-0.509565,0.279458,-0.544373,-0.710796
-0.576753,0.123655,0.316276,-0.47285,0.251822,-0.539639,-0.707067
-0.579644,0.125662,0.319407,-0.464595,0.24489,-0.538217,-0.705512
-0.580647,0.12626,0.320305,-0.461724,0.242374,-0.537479,-0.704478
-0.583927,0.127736,0.322999,-0.453956,0.235619,-0.535693,-0.70205
-0.585818,0.1284,0.324706,-0.450182,0.232333,-0.535181,-0.701468
-0.59163,0.130348,0.330405,-0.439521,0.222859,-0.534399,-0.700927
-0.595871,0.131633,0.334584,-0.432278,0.216449,-0.534208,-0.701041
-0.601473,0.133336,0.34028,-0.422582,0.207844,-0.534133,-0.70148
-0.605406,0.134549,0.344483,-0.415507,0.201548,-0.534209,-0.702075
-0.61219,0.136589,0.352004,-0.403315,0.19063,-0.53467,-0.703591
-0.614557,0.137323,0.355055,-0.3989,0.186247,-0.534772,-0.704159
-0.621145,0.139273,0.36339,-0.387097,0.17434,-0.535141,-0.705306
-0.623877,0.140081,0.366864,-0.382255,0.169348,-0.535336,-0.705678
-0.630698,0.142192,0.375858,-0.370159,0.156678,-0.5358,-0.706553
-0.633308,0.143077,0.379523,-0.365464,0.151708,-0.535913,-0.706917
-0.638627,0.145088,0.388817,-0.355395,0.139922,-0.535585,-0.707846
-0.641716,0.146374,0.39448,-0.349458,0.132942,-0.535332,-0.708406
-0.646613,0.148206,0.403308,-0.34066,0.122009,-0.535224,-0.709267
-0.651377,0.149827,0.411305,-0.332708,0.111928,-0.535536,-0.71004
-0.660576,0.152311,0.429207,-0.318684,0.090127,-0.535935,-0.711745
-0.663379,0.152836,0.437416,-0.314553,0.080527,-0.535662,-0.712476
-0.669701,0.154114,0.457436,-0.305074,0.057426,-0.534932,-0.714162
-0.671938,0.154557,0.465483,-0.301699,0.048272,-0.534587,-0.714811
-0.678033,0.156069,0.485649,-0.292442,0.025324,-0.534044,-0.716357
-0.678123,0.155453,0.49463,-0.292454,0.015641,-0.53276,-0.717021
-0.677289,0.153775,0.515093,-0.293654,-0.006434,-0.529414,-0.718359
-0.676688,0.1528,0.526836,-0.294418,-0.019134,-0.527481,-0.719081
-0.675691,0.151425,0.542302,-0.295618,-0.035944,-0.524989,-0.720082
-0.674747,0.150242,0.55409,-0.296742,-0.048838,-0.523208,-0.720921
-0.678123,0.155453,0.49463,-0.292454,0.015641,-0.53276,-0.717021
-0.670466,0.146549,0.579934,-0.302127,-0.077164,-0.518655,-0.722862
-0.669316,0.145573,0.595593,-0.302708,-0.094717,-0.516093,-0.723964
-0.668189,0.145062,0.600516,-0.303758,-0.100267,-0.514814,-0.724288
-0.665122,0.143764,0.612122,-0.306686,-0.113395,-0.511513,-0.725014
-0.663794,0.1431,0.617098,-0.308094,-0.118986,-0.510155,-0.725319
-0.658173,0.140043,0.629241,-0.315151,-0.132342,-0.506009,-0.726159
-0.654777,0.138071,0.63674,-0.319541,-0.140602,-0.503495,-0.726654
-0.650408,0.135375,0.646483,-0.325297,-0.151562,-0.500076,-0.72706
-0.647277,0.13324,0.653614,-0.329596,-0.159898,-0.497357,-0.727033
-0.642273,0.129576,0.665188,-0.336657,-0.173805,-0.492699,-0.726602
-0.640418,0.128283,0.669484,-0.339141,-0.178974,-0.490978,-0.726441
-0.635883,0.125698,0.678557,-0.344457,-0.18958,-0.487305,-0.72637
